date,ship_count,avg_ship_speed,port_congestion_level,storm_events_count,cyber_attack_count,trade_value,risk_score,coverage_score,vehicle_gps_latitude,vehicle_gps_longitude,fuel_consumption_rate,eta_variation_hours,traffic_congestion_level,warehouse_inventory_level,loading_unloading_time,handling_equipment_availability,order_fulfillment_status,weather_condition_severity,shipping_costs,supplier_reliability_score,lead_time_days,historical_demand,iot_temperature,cargo_condition_status,route_risk_level,customs_clearance_time,driver_behavior_score,fatigue_monitoring_score,disruption_likelihood_score,delay_probability,delivery_time_deviation,total_confirmed,total_deaths,active_cases
26-05-2020,724,13.29,0,0,0,1449129000,0.0999,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5597064,351906,3010040
27-05-2020,770,12.67,0,1,0,1957219000,0.1066,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5699664,357119,3044932
28-05-2020,889,12.42,0,3,0,1451131000,0.1012,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5818978,361820,3093412
29-05-2020,797,13.43,0,0,0,1389045000,0.1011,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5940145,366562,3133456
30-05-2020,764,12.62,0,1,0,614125000,0.0926,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6077978,370718,3197279
31-05-2020,675,12.94,0,1,0,775222000,0.095,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6185530,373606,3226335
01-06-2020,609,13.12,0,0,0,1418078000,0.1032,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6280725,376674,3264452
02-06-2020,727,11.98,0,3,0,1598197000,0.1059,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6401536,381497,3276956
03-06-2020,768,13.8,0,1,0,1691237000,0.1077,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6520924,387069,3312425
04-06-2020,949,17.37,0,1,0,1621181000,0.1076,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6647861,392218,3364867
05-06-2020,784,10.33,0,0,0,1237134000,0.1038,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6778724,396994,3422693
06-06-2020,867,13.49,0,2,0,514122000,0.0958,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6914666,400875,3483577
07-06-2020,717,11.86,0,0,0,1029133000,0.1026,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7026925,403617,3538590
08-06-2020,647,13.87,0,1,0,1856153000,0.1127,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7129150,407314,3486196
09-06-2020,667,13.07,0,0,0,1625186000,0.1106,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7253492,412236,3524135
10-06-2020,689,14.14,0,2,0,1408164000,0.1087,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7387517,417441,3574922
11-06-2020,973,14.76,0,1,0,1170049000,0.1066,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7525631,422215,3623295
12-06-2020,676,13.29,0,4,0,1423267000,0.1103,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7654725,426512,3669280
13-06-2020,840,14.7,0,1,0,456216000,0.0993,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7790735,430750,3715937
14-06-2020,663,9.48,0,1,0,775042000,0.1039,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7924156,434124,3776026
15-06-2020,845,15.39,0,4,0,1963266000,0.1188,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8043794,437549,3812839
16-06-2020,788,13.56,0,4,0,1325079000,0.1119,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8185197,444416,3849981
17-06-2020,732,14.62,0,2,0,1601185000,0.1158,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8327050,449671,3869178
18-06-2020,741,11.17,0,1,0,1183133000,0.1115,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8466978,454700,3923452
19-06-2020,677,11.75,0,3,0,1151162000,0.1122,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8647784,460973,4003513
20-06-2020,785,13.22,0,3,0,408196000,0.1039,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8805336,465222,4041511
21-06-2020,693,12.97,0,2,0,1025049000,0.1121,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8933875,469185,4097815
22-06-2020,613,13.42,0,2,0,1776216000,0.1218,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9071733,472756,4140884
23-06-2020,606,14.63,0,2,0,1573181000,0.1202,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9237071,478067,4197308
24-06-2020,748,10.35,0,2,0,1771086000,0.1234,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9408254,483328,4247921
25-06-2020,887,14.46,0,4,0,1355073000,0.1194,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9586141,489955,4326728
26-06-2020,742,13.01,0,4,0,2544139000,0.1347,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9777487,494782,4406931
27-06-2020,712,12.69,0,0,0,438165000,0.1102,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9955597,499268,4474521
28-06-2020,750,10.79,0,0,0,896108000,0.1165,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10117227,502357,4544278
29-06-2020,849,13.75,0,2,0,1931292000,0.1298,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10275799,506078,4605227
30-06-2020,738,9.38,0,3,0,1107032000,0.1207,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10449697,511210,4657028
01-07-2020,672,13.97,0,4,0,2061150000,0.1333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10667386,516221,4754082
02-07-2020,821,10.76,0,2,0,1481191000,0.1266,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10875091,521341,4672273
03-07-2020,750,13.08,0,3,0,1382148000,0.1264,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11078585,526336,4761307
04-07-2020,858,12.82,0,1,0,495280000,0.1163,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11272152,530705,4755072
05-07-2020,720,14.75,0,0,0,685125000,0.1194,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11454847,534150,4815151
06-07-2020,577,12.73,0,1,0,2094165000,0.137,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11622190,537947,4855475
07-07-2020,559,11.96,0,4,0,1455047000,0.1303,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11833034,544054,4915467
08-07-2020,858,12.24,0,4,0,1447098000,0.1311,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12044836,549373,4964447
09-07-2020,862,14.91,0,2,0,1325092000,0.1308,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12273063,554831,5052995
10-07-2020,669,13.8,0,2,0,1459125000,0.1335,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12505640,560142,5141244
11-07-2020,646,12.42,0,1,0,673060000,0.1251,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12721968,565039,5227218
12-07-2020,827,12.65,0,3,0,1177191000,0.1321,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12914636,568993,5304469
13-07-2020,567,10.65,0,3,0,1485046000,0.1366,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13107415,572808,5353468
14-07-2020,585,13.58,0,4,0,1270043000,0.1351,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13328867,578468,5427502
15-07-2020,736,10.36,0,0,0,1723064000,0.1416,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13559984,583961,5493703
16-07-2020,629,14.13,0,0,0,1547171000,0.1407,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13812525,589760,5588524
17-07-2020,665,13.19,0,1,0,1053231000,0.1359,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14054563,596503,5664300
18-07-2020,646,16.58,0,2,0,406137000,0.1292,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14292198,602130,5745518
19-07-2020,692,11.35,0,4,0,560241000,0.1323,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14506845,606159,5868451
20-07-2020,796,12.85,0,0,0,1802078000,0.148,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14713623,610319,5912527
21-07-2020,661,15.7,0,2,0,1592109000,0.1465,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14947078,616557,5965535
22-07-2020,713,14.79,0,1,0,1211099000,0.1433,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15227725,623540,6062930
23-07-2020,440,11.96,0,0,0,1309173000,0.146,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15510481,633506,6166006
24-07-2020,637,13.34,0,4,0,1421097000,0.1484,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15791645,639650,6212290
25-07-2020,554,13,0,3,0,505108000,0.1382,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16047190,644517,6243930
26-07-2020,513,13.42,0,1,0,575097000,0.14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16251796,648621,6309711
27-07-2020,544,11.95,0,1,0,1946174000,0.1574,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16480485,654036,6358362
28-07-2020,595,12.87,0,3,0,1447079000,0.0576,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-07-2020,716,10.6,0,2,0,1672113000,0.0604,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-07-2020,488,13.2,6.85701477,4,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
31-07-2020,621,13.68,6.85701477,2,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
01-08-2020,566,12.66,6.85701477,1,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
02-08-2020,578,10.58,6.85701477,1,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
03-08-2020,707,14.48,6.85701477,2,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
04-08-2020,657,13.55,6.85701477,1,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
05-08-2020,733,11.91,6.85701477,1,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
06-08-2020,580,12.58,6.85701477,0,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
07-08-2020,523,10.75,6.85701477,4,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
08-08-2020,566,11.46,6.85701477,1,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
09-08-2020,609,12.19,6.85701477,1,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
10-08-2020,599,14.84,6.85701477,2,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
11-08-2020,469,12.04,6.85701477,1,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
12-08-2020,583,13.96,6.85701477,2,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
13-08-2020,593,12.19,6.85701477,0,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
14-08-2020,818,13.37,6.85701477,4,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
15-08-2020,750,12.79,6.85701477,4,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
16-08-2020,473,14.31,6.85701477,3,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
17-08-2020,526,12.2,6.85701477,2,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
18-08-2020,405,10.64,6.85701477,3,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
19-08-2020,488,10.93,6.85701477,1,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
20-08-2020,575,12.2,6.85701477,1,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
21-08-2020,660,11.13,6.85701477,1,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
22-08-2020,463,13.62,6.85701477,1,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
23-08-2020,466,12.3,6.85701477,0,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
24-08-2020,313,16.56,6.85701477,1,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
25-08-2020,508,10.39,6.85701477,3,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
26-08-2020,414,13.31,6.85701477,2,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
27-08-2020,463,11.31,6.85701477,4,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
28-08-2020,425,12.26,6.85701477,2,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
29-08-2020,499,13.21,6.85701477,1,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
30-08-2020,329,9.51,6.85701477,2,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
31-08-2020,354,13.36,6.85701477,1,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
01-09-2020,710,15.85,6.85701477,2,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
02-09-2020,364,12.32,6.85701477,2,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
03-09-2020,379,13.39,6.85701477,1,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
04-09-2020,669,14.54,6.85701477,2,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
05-09-2020,772,12.75,6.85701477,1,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
06-09-2020,360,12.13,6.85701477,0,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
07-09-2020,437,9.59,6.85701477,3,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
08-09-2020,504,13.96,6.85701477,1,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
09-09-2020,639,12.83,6.85701477,3,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
10-09-2020,363,11.48,6.85701477,1,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
11-09-2020,434,13.19,6.85701477,2,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
12-09-2020,532,12.12,6.85701477,1,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
13-09-2020,494,12.21,6.85701477,3,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
14-09-2020,409,13.91,6.85701477,1,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
15-09-2020,430,10.99,6.85701477,1,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
16-09-2020,302,14.57,6.85701477,1,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
17-09-2020,412,10.9,6.85701477,2,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
18-09-2020,405,12.01,6.85701477,2,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
19-09-2020,451,15.88,6.85701477,1,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
20-09-2020,369,14.69,6.85701477,2,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
21-09-2020,468,13.15,6.85701477,2,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
22-09-2020,518,11.59,6.85701477,1,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
23-09-2020,428,12.21,6.85701477,1,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
24-09-2020,444,13.11,6.85701477,3,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
25-09-2020,411,13.06,6.85701477,1,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
26-09-2020,402,12.86,6.85701477,3,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
27-09-2020,326,12.95,6.85701477,3,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
28-09-2020,426,12.68,6.85701477,2,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
29-09-2020,381,10.84,6.85701477,1,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
30-09-2020,597,12.23,6.85701477,2,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
01-10-2020,541,14.37,6.85701477,4,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
02-10-2020,419,10.95,6.85701477,3,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
03-10-2020,300,12.72,6.85701477,3,0,1672113000,0,0.6,0,0,0,0,0,284.1500134,2.200855221,0.284563299,0.583304067,0,445.3452051,0,5.006246603,0,0,0,0,0,0,0,0,0.685734003,5.025510934,0,0,0
