date,ship_count,avg_ship_speed,port_congestion_level,storm_events_count,cyber_attack_count,trade_value,risk_score,coverage_score,vehicle_gps_latitude,vehicle_gps_longitude,fuel_consumption_rate,eta_variation_hours,traffic_congestion_level,warehouse_inventory_level,loading_unloading_time,handling_equipment_availability,order_fulfillment_status,weather_condition_severity,shipping_costs,supplier_reliability_score,lead_time_days,historical_demand,iot_temperature,cargo_condition_status,route_risk_level,customs_clearance_time,driver_behavior_score,fatigue_monitoring_score,disruption_likelihood_score,delay_probability,delivery_time_deviation,total_confirmed,total_deaths,active_cases,ship_count_r3_lag1,ship_count_r7_lag1,ship_count_r14_lag1,avg_ship_speed_r3_lag1,avg_ship_speed_r7_lag1,avg_ship_speed_r14_lag1,port_congestion_level_r3_lag1,port_congestion_level_r7_lag1,port_congestion_level_r14_lag1,storm_events_count_r3_lag1,storm_events_count_r7_lag1,storm_events_count_r14_lag1,cyber_attack_count_r3_lag1,cyber_attack_count_r7_lag1,cyber_attack_count_r14_lag1,trade_value_r3_lag1,trade_value_r7_lag1,trade_value_r14_lag1,traffic_congestion_level_r3_lag1,traffic_congestion_level_r7_lag1,traffic_congestion_level_r14_lag1,warehouse_inventory_level_r3_lag1,warehouse_inventory_level_r7_lag1,warehouse_inventory_level_r14_lag1,fuel_consumption_rate_r3_lag1,fuel_consumption_rate_r7_lag1,fuel_consumption_rate_r14_lag1,historical_demand_r3_lag1,historical_demand_r7_lag1,historical_demand_r14_lag1
01-09-2020,710,15.85,6.85701477,2,0,1672113000,0.0,0.6,0.0,0.0,0.0,0.0,0.0,284.1500134,2.200855221,0.284563299,0.583304067,0.0,445.3452051,0.0,5.006246603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.685734003,5.025510934,0,0,0,435.6666666666667,467.85714285714283,420.57142857142856,13.096666666666666,14.115714285714287,14.017142857142858,6.761237127666668,6.7106789191428575,5.887965627428572,1.3333333333333333,1.5714285714285714,2.0714285714285716,96.0,82.28571428571429,82.28571428571429,0.0,238873285.7142857,367952928.5714286,4.456256212333333,4.1858683235714285,4.0221190934285715,264.63653716666664,251.68811980000004,217.34628337857143,8.001044880333334,7.117934831857142,6.313463262357142,6313.887818333334,5259.10443,4820.066167857142
01-09-2021,853,12.49,6.868037502,2,0,0,0.4483,0.4,38.14744429,-91.07396531,8.859746236,2.659461923,5.677452655,319.7388113,2.265949221,0.422687188,0.556490767,0.370845519,484.4488866,0.45466883,4.432227152,6409.603895,-5.198558547,0.268165922,6.739497295,2.049066461,0.432695472,0.56474074,0.847207075,0.582404582,4.724816784,0,0,0,421.6666666666667,482.2857142857143,460.5,13.9,14.26857142857143,14.074285714285713,7.044240264333333,6.690181417857143,5.871418451714285,1.0,1.7142857142857142,2.0714285714285716,96.0,82.28571428571429,82.28571428571429,557371000.0,477746571.4285714,487389571.4285714,2.8123170863333335,3.4998677968571426,3.592581216142857,285.23009010000004,263.6603873857143,218.88952528571426,4.830403708333333,5.947975356428572,5.7737359415,4422.538379333333,4428.379715142857,4280.531846071428
01-09-2022,402,11.56,7.251634045,0,0,0,0.4727,0.4,39.70647776,-86.12556487,8.346845477,2.476341304,4.982073505,234.149771,2.610041102,0.515124656,0.679939494,0.446207715,464.6849503,0.576627658,5.311887498,5375.963488,-5.572260224,0.289995804,7.505782414,2.178033735,0.524172212,0.54143649,0.834595136,0.68346223,5.620117212,0,0,0,537.6666666666666,555.2857142857143,498.5,14.163333333333332,13.854285714285714,13.983571428571429,6.950403149333334,6.679264849857143,5.879959018,1.6666666666666667,1.8571428571428572,2.0714285714285716,96.0,82.28571428571429,61.714285714285715,557371000.0,477746571.4285714,487389571.4285714,3.4820122296666667,3.4235541649999996,3.611050886857143,300.42807636666663,281.1938669714286,217.60448697142857,5.328012407333333,5.797669709,5.760981736142857,4190.869259666667,4473.074504571428,4232.5743760714295
01-09-2023,178,12.61,7.727309749,1,288,0,0.4803,0.6,41.09020408,-87.32741946,7.652653113,2.593784718,3.941834653,237.3736455,1.887374607,0.25505151,0.602198691,0.471287671,498.3126114,0.615052415,5.15434011,6323.69546,3.948359748,0.249926644,5.487796847,1.839860383,0.479624688,0.469858779,0.822780025,0.744832651,5.490471379,0,0,0,655.0,548.2857142857143,483.7142857142857,13.299999999999999,13.12142857142857,13.872142857142858,6.992228772333334,6.873916067142858,6.397932878357143,1.3333333333333333,1.2857142857142858,2.0714285714285716,0.0,41.142857142857146,61.714285714285715,557371000.0,477746571.4285714,386098285.71428573,3.553175386666666,3.432613542428571,3.966913280071428,279.3461985666667,273.7283172285714,234.32947061428573,5.735530570999999,5.887103764857143,6.3571849845,3928.5224610000005,4389.604405428572,4616.571768071429
01-10-2020,541,14.37,6.85701477,4,0,1672113000,0.0,0.6,0.0,0.0,0.0,0.0,0.0,284.1500134,2.200855221,0.284563299,0.583304067,0.0,445.3452051,0.0,5.006246603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.685734003,5.025510934,0,0,0,477.6666666666667,492.85714285714283,457.5,12.219999999999999,13.114285714285714,13.675714285714283,7.282327098666667,6.998243921285714,6.398460856142857,1.0,1.2857142857142858,1.8571428571428572,96.0,82.28571428571429,82.28571428571429,0.0,238873285.7142857,386098285.71428573,4.867120271,3.9957327785714285,3.9028971199999996,263.75407593333335,267.0459789571429,234.5720019357143,8.286414941999999,6.980339923857143,6.399547458571428,6036.4209476666665,5292.989471142858,4699.696003857143
01-10-2021,829,13.38,6.470801377,4,0,0,0.4773,0.4,36.28917847,-86.87780031,7.512357841,2.504367338,5.420807796,485.000215,1.898085664,0.385052242,0.523458554,0.523454148,467.2285305,0.46521555,5.30610965,5557.959757,2.436699554,0.327286347,7.869446649,2.510494796,0.462038753,0.615336691,0.85197146,0.727137041,5.127620711,0,0,0,373.6666666666667,462.7142857142857,488.2142857142857,12.846666666666666,13.247142857142856,13.793571428571427,7.278652854666667,7.119530979857143,6.322895897142857,1.6666666666666667,1.4285714285714286,2.0,96.0,82.28571428571429,82.28571428571429,557371000.0,477746571.4285714,505534928.5714286,2.9746360526666664,3.291187438857143,3.5225696236428568,251.89114329999998,275.8717873571428,241.4199816357143,5.333166196666666,5.6214937072857145,5.892657311357142,3899.886316,4482.411140142857,4334.231671785715
01-10-2022,615,11.84,6.056132584,3,0,0,0.4568,0.4,38.41311033,-90.14399975,6.808561499,2.951002959,4.518894311,399.0425425,2.244878264,0.273872883,0.69255903,0.342355743,499.4027208,0.567315156,5.451604929,5992.398035,1.730656749,0.409542742,6.076864009,2.127843318,0.446769939,0.633942698,0.774900139,0.649175028,4.12734583,0,0,0,516.0,509.0,532.8571428571429,13.453333333333333,13.487142857142857,13.788571428571428,7.018375298666666,7.022567055571429,6.3576117605,3.0,2.0,2.0,96.0,82.28571428571429,61.714285714285715,557371000.0,477746571.4285714,505534928.5714286,3.120880816333333,3.5415360918571426,3.5230890624285713,335.50795796666665,305.993982,257.5985220142857,5.055003651333333,5.642270521857142,5.871224749285714,3960.551739,4261.460926285715,4320.068115
01-10-2023,319,11.63,7.326531453,0,288,0,0.4856,0.6,39.23172271,-90.91533734,9.613913302,3.198761888,4.786499521,313.8997008,2.856010331,0.237513637,0.61400105,0.437225301,366.7243878,0.425158381,3.431481039,5173.71068,1.274175412,0.245724753,7.698504824,2.438569158,0.576939128,0.528002599,0.83210118,0.644713044,4.317658517,0,0,0,661.6666666666666,589.7142857142857,528.7857142857143,13.196666666666665,13.157142857142858,13.63642857142857,6.4613162436666665,6.869706399571428,6.790192659357143,3.6666666666666665,2.2857142857142856,1.9285714285714286,0.0,41.142857142857146,61.714285714285715,557371000.0,477746571.4285714,358309928.5714286,3.313234035666667,3.5058661314285717,3.8458672275000003,389.39759030000005,320.5150017285714,286.1015607642857,4.773639779999999,5.597166309428571,6.357550570642856,3850.1192639999995,4237.088662142857,4748.096546071429
01-11-2020,180,11.17,6.85701477,0,0,1672113000,0.0,0.6,0.0,0.0,0.0,0.0,0.0,284.1500134,2.200855221,0.284563299,0.583304067,0.0,445.3452051,0.0,5.006246603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.685734003,5.025510934,0,0,0,587.6666666666666,533.8571428571429,508.07142857142856,12.283333333333333,12.554285714285713,13.411428571428571,6.617821804666668,6.936780211428571,6.813480814642857,2.3333333333333335,2.0,1.8571428571428572,96.0,82.28571428571429,82.28571428571429,0.0,238873285.7142857,358309928.5714286,4.908733876,4.189651777285714,3.8447597870714283,399.31415276666667,324.76495707142857,294.2126722285715,7.978277547333332,6.970582495428571,6.4592789259285714,5574.689490666667,4976.190187857143,4702.2849515
01-11-2021,788,16.51,6.34483647,1,0,0,0.4707,0.4,36.28173769,-86.09137994,9.002229048,2.563490265,4.230418229,453.3371261,2.672055297,0.26668828,0.638153048,0.504546003,487.3525458,0.597809568,5.315896728,6333.395783,-3.495798861,0.364373861,7.512669806,1.893910797,0.592864273,0.633098374,0.763747337,0.72763053,3.634391051,0,0,0,371.3333333333333,437.7142857142857,496.5,11.546666666666667,12.365714285714287,13.11,6.746559602333334,6.9352055354285715,6.807235192642858,1.0,1.7142857142857142,1.7857142857142858,96.0,82.28571428571429,82.28571428571429,557371000.0,477746571.4285714,477746571.4285714,3.101797944,3.3785871122857145,3.401070638642857,332.3640855666667,319.68084308571423,300.4373550285714,5.474158267,5.704904461714286,5.751287085357142,3722.0362383333327,4060.5324885714285,4266.803496571429
01-11-2022,714,12.82,7.493540749,3,0,0,0.4554,0.4,38.78028237,-92.30932387,6.197542592,3.211851904,5.194286861,180.6011668,2.089554426,0.259014006,0.688139895,0.472205551,416.0789728,0.550816887,3.817534133,7819.050784,-1.902379732,0.263824515,8.097611466,2.423354694,0.404065914,0.622012666,0.802623267,0.683097668,5.672277781,0,0,0,429.0,492.85714285714283,520.5714285714286,13.103333333333333,13.072857142857142,13.097142857142856,6.842794231,6.805663024714286,6.839789545928572,0.3333333333333333,1.8571428571428572,1.5714285714285714,96.0,82.28571428571429,61.714285714285715,557371000.0,477746571.4285714,477746571.4285714,3.0056392499999998,3.271207787142857,3.351910664785714,350.4622801,350.9933223857143,312.36081980714283,6.205380783333332,5.798530686142857,5.8428172255,3835.7021543333335,4197.308530714286,4293.456468071428
01-11-2023,408,13.95,6.619247872,3,288,0,0.4934,0.6,39.50718143,-86.85799662,8.833661141,3.117388281,5.004898331,187.2097071,2.651915407,0.329428369,0.606531481,0.490765254,395.2896631,0.342108055,3.863119032,6885.196684,0.935289275,0.324896859,6.39024063,2.076322011,0.548101447,0.617190373,0.832478187,0.713144633,6.563377115,0,0,0,560.6666666666666,569.4285714285714,531.1428571428571,13.5,13.102857142857143,13.108571428571427,6.898463996333334,6.772267453285714,6.885255687285714,1.3333333333333333,2.142857142857143,1.7142857142857142,0.0,41.142857142857146,61.714285714285715,557371000.0,477746571.4285714,358309928.5714286,3.141568363333333,3.4501295311428573,3.722931154857143,306.02943543333333,342.8829682857143,304.96447362142857,5.066590546666666,5.590657754571429,6.285498839214286,4717.482188999999,4410.930719857142,4851.9600955
01-12-2020,100,12.51,6.85701477,1,0,1672113000,0.0,0.6,0.0,0.0,0.0,0.0,0.0,284.1500134,2.200855221,0.284563299,0.583304067,0.0,445.3452051,0.0,5.006246603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.685734003,5.025510934,0,0,0,636.6666666666666,550.4285714285714,506.57142857142856,14.426666666666668,13.042857142857143,13.145,6.819208363666667,6.738300753571429,6.928915866714285,2.3333333333333335,2.0,1.7142857142857142,96.0,82.28571428571429,82.28571428571429,0.0,238873285.7142857,358309928.5714286,4.809867807,4.165115007,3.728151222928571,273.71599999999995,329.0343531,302.45307022857145,8.011144260333333,6.852609346142857,6.2370515267142865,7012.547750333334,5394.530246142857,4938.470693142857
01-12-2021,724,11.58,6.776134818,4,0,0,0.4533,0.4,41.1136262,-93.82479814,6.859273654,3.142242267,6.092454175,281.2578944,2.479442474,0.196882308,0.590346863,0.302121402,445.5717657,0.506701265,6.459511494,5295.59545,1.06472761,0.190055541,7.383323135,2.475336597,0.46548263,0.648232239,0.801579294,0.591377922,4.703643195,0,0,0,407.3333333333333,446.2857142857143,477.64285714285717,13.093333333333334,12.918571428571427,13.202857142857143,6.989934463666667,6.7934740954285715,6.908020575500001,2.3333333333333335,1.5714285714285714,1.7857142857142858,96.0,82.28571428571429,82.28571428571429,557371000.0,477746571.4285714,477746571.4285714,3.3997283973333334,3.3907138932857146,3.466124992571429,217.32029576666665,300.3414671571428,303.16772457857144,5.010401244333333,5.779415368857143,5.710842945357143,4901.415822666667,4600.535995142857,4430.998460714286
01-12-2022,771,12.89,7.093814925,1,0,0,0.4657,0.4,38.70856289,-93.62382416,8.611468815,2.461604648,5.469873027,403.6503562,2.422146196,0.24685589,0.629298296,0.436501541,449.4378204,0.462837617,3.987683394,5361.20561,2.468993903,0.301406784,7.139194101,2.527126834,0.473846345,0.600390435,0.786864069,0.751505699,5.513111517,0,0,0,410.6666666666667,461.85714285714283,525.7857142857143,12.68,12.88142857142857,13.019285714285715,6.750799153333333,6.896331557428572,6.8830189785,2.6666666666666665,1.7142857142857142,2.0,96.0,82.28571428571429,61.714285714285715,557371000.0,477746571.4285714,477746571.4285714,3.699117502,3.6155081595714287,3.5606871455,250.8725383,283.51508885714287,302.0150452928571,5.230978265,5.786659962428572,5.691913135928572,4060.2640446666665,4500.992768714285,4369.040715428572
01-12-2023,359,13.63,5.288144316,1,288,0,0.4706,0.6,37.57048289,-91.78680982,8.529185679,2.99747737,5.448044011,255.8274408,2.843319209,0.281320598,0.655787899,0.520766742,453.7606386,0.430488218,3.231944287,5397.488498,-1.439801622,0.240103035,7.101149474,1.944996342,0.478482221,0.579322702,0.749371504,0.617452893,5.057356942,0,0,0,531.6666666666666,526.4285714285714,530.1428571428571,12.326666666666668,13.061428571428573,12.807857142857143,6.908988171000001,6.863086339142858,6.899933275285714,2.0,1.8571428571428572,1.9285714285714286,0.0,41.142857142857146,61.714285714285715,557371000.0,477746571.4285714,358309928.5714286,3.8541090673333334,3.7131329461428573,3.951392361714286,323.0194213333333,296.3366110571428,310.5507840642857,5.1569141563333325,5.643453607142858,6.307018051285715,3552.26702,4527.7777587142855,4751.9839732857145
02-01-2020,399,11.72,6.85701477,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,284.1500134,2.200855221,0.284563299,0.583304067,0.0,445.3452051,0.0,5.006246603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.685734003,5.025510934,0,0,0,618.0,552.0,494.85714285714283,12.700000000000001,13.412857142857144,12.889285714285714,6.386031353,6.638961988571429,6.787083762,2.0,2.0,1.8571428571428572,96.0,82.28571428571429,82.28571428571429,0.0,238873285.7142857,358309928.5714286,5.670123737666667,4.491424947714286,3.9350060300000003,313.5785638,292.29052925714285,305.98568617142854,7.999976049333331,6.861908704142857,6.2834065829285715,5351.429852666667,5298.847544142857,4679.690016357143
02-01-2021,117,11.69,5.507312536,1,0,0,0.4739,0.4,37.93986113,-81.86994098,7.252002213,2.913967231,4.753499694,371.4217629,2.321280201,0.255916974,0.614159976,0.488633598,565.6353879,0.449354851,5.99478154,7514.016379,3.200548314,0.233633636,7.373138074,1.880267694,0.456960748,0.555703894,0.919867659,0.738776158,5.897185146,0,0,0,509.6666666666667,496.42857142857144,494.64285714285717,12.746666666666668,12.728571428571428,12.900714285714287,6.412991337000001,6.712130317142857,6.758896670928571,0.6666666666666666,1.8571428571428572,1.8571428571428572,96.0,82.28571428571429,82.28571428571429,0.0,238873285.7142857,358309928.5714286,3.6393056793333334,3.8870794864285716,3.5791436367857146,314.54260346666666,268.1209417285714,309.5571320571429,5.713551497999998,5.575875982999999,5.687203334571429,3586.231369333333,4394.076717999999,4295.692624357142
02-01-2022,547,13.06,7.212858778,3,0,0,0.4739,0.4,37.20256711,-91.61498215,8.12236111,2.936075166,5.5404827,281.0625549,2.789033597,0.292108165,0.583898379,0.564804363,356.8846207,0.645521021,4.384333854,6517.639901,0.611067193,0.345818329,7.016110484,2.297486497,0.449861248,0.491566963,0.853269356,0.772832656,5.827063504,0,0,0,291.6666666666667,411.14285714285717,490.2857142857143,12.346666666666666,12.567142857142857,12.835000000000003,5.884157207333334,6.428383429571428,6.600325441428572,0.6666666666666666,1.5714285714285714,1.8571428571428572,96.0,82.28571428571429,61.714285714285715,0.0,238873285.7142857,358309928.5714286,3.4005145683333335,3.824109891142857,3.6371197111428573,303.7997390333333,295.3810268857143,319.13199758571426,5.260395963999998,5.726513071714286,5.658585413142858,4303.834959,4350.500374428571,4380.715547142857
02-01-2023,849,15.15,6.41659192,1,288,0,0.4978,0.6,38.65394662,-91.57633021,9.181234061,2.352427872,4.633922993,347.9617883,2.136966382,0.401445154,0.491565772,0.531426241,482.1679544,0.595127756,3.678216572,6046.834076,-1.198157505,0.215269794,7.380041817,2.051010562,0.498961549,0.72272225,0.832230366,0.703556473,5.97960618,0,0,0,354.3333333333333,431.0,490.7142857142857,12.156666666666666,12.44,12.741428571428571,6.525728694666667,6.513184987571428,6.625742870571429,1.3333333333333333,1.5714285714285714,1.7857142857142858,0.0,41.142857142857146,61.714285714285715,0.0,238873285.7142857,238873285.7142857,3.431327464666667,3.900621943857143,4.032868475428572,312.21144373333334,308.78857657142856,318.9114648357143,5.124787774333332,5.624898781571427,6.238754063857144,4677.21876,4297.992262571429,4846.261254357143
02-02-2020,569,11.39,0.0,4,0,855056000,0.0506,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16787,362,15966,504.3333333333333,538.0,492.14285714285717,13.299999999999999,12.817142857142859,12.867857142857144,6.378921078,6.450267437571428,6.621870766500001,1.6666666666666667,1.5714285714285714,1.5714285714285714,96.0,82.28571428571429,82.28571428571429,0.0,0.0,238873285.7142857,4.975968462333333,4.562610942857143,3.9766624180714287,333.48203536666665,317.90454441428574,309.12300578571427,8.185199127999999,6.936503647428571,6.357959508142857,6692.830118666666,5161.825702,4881.180848571428
02-02-2021,279,10.9,7.75085148,2,0,0,0.4721,0.4,37.52122926,-89.91479657,8.951421795,2.843996711,5.828651383,218.6318128,1.963266837,0.307170937,0.650926848,0.473419872,415.7177858,0.632593463,6.625295656,6813.593752,1.809279022,0.250958318,7.16972659,1.900130334,0.436530358,0.575051278,0.768111613,0.757953654,5.315700286,0,0,0,655.0,515.8571428571429,488.85714285714283,13.200000000000001,12.790000000000003,12.835714285714287,4.543150232666666,5.482248177857143,6.189289867642858,2.6666666666666665,1.5714285714285714,1.6428571428571428,96.0,82.28571428571429,82.28571428571429,285018666.6666667,122150857.14285715,299948714.28571427,3.3914685643333335,3.6922603464285717,3.653884253,209.67478106666667,277.7248452142857,280.6199670357143,5.767865056999998,5.956607411142857,5.871633686785715,4188.157992333333,4405.312066285714,4453.1524174999995
02-02-2022,439,11.35,6.833303027,1,0,0,0.4587,0.4,36.20750527,-93.83846979,8.051433211,2.709802874,5.003048679,275.6218905,2.627819672,0.366589997,0.526230607,0.467082058,427.3832068,0.671233893,4.873519517,4833.245577,-2.695209268,0.335244111,7.162656686,2.128990075,0.644668562,0.577687976,0.849100346,0.720187714,3.699519348,0,0,0,565.6666666666666,445.57142857142856,486.0,12.479999999999999,12.505714285714287,12.78357142857143,4.722481133333333,5.576110542857143,6.2195984410000005,2.3333333333333335,1.7142857142857142,1.7857142857142858,96.0,82.28571428571429,61.714285714285715,285018666.6666667,122150857.14285715,299948714.28571427,3.487524792,3.7435143972857143,3.728323671714286,188.8645337,251.29362472857147,273.81511789285713,6.044218618666664,6.005172122571429,5.824312864857142,4286.809276,4612.7960865714285,4570.2869226428575
02-02-2023,748,13.94,7.030715382,1,288,0,0.4884,0.6,36.97076479,-85.54752197,8.802517079,2.380666712,5.006701088,391.5433079,2.111355818,0.34888678,0.587289174,0.527821254,472.300225,0.478781087,5.128282102,5066.959163,1.656088848,0.2579414,5.731160544,2.143842601,0.556945576,0.498205203,0.791501883,0.68880468,4.982554151,0,0,0,429.0,457.0,504.5,11.213333333333333,12.180000000000001,12.796428571428573,4.861384835666667,5.7968475015714285,6.217904745071428,2.3333333333333335,1.7142857142857142,1.8571428571428572,0.0,41.142857142857146,61.714285714285715,285018666.6666667,122150857.14285715,180512071.42857143,3.6105666873333333,3.6799436355714286,4.085684291642857,164.75123443333334,254.12140325714284,273.20596625714285,5.667618335333333,5.93692177,6.399415237071429,3882.279776333333,4532.189955,4915.518749571428
02-03-2020,679,12.65,0.0,1,0,1724083000,0.0615,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89664,3079,42500,488.6666666666667,506.85714285714283,501.64285714285717,12.063333333333333,12.497142857142858,12.612857142857143,7.204956629666667,5.8216618747142865,6.266896095928571,1.3333333333333333,1.8571428571428572,1.8571428571428572,96.0,82.28571428571429,82.28571428571429,0.0,122150857.14285715,180512071.42857143,5.27946705,4.3951866481428565,4.141133067285714,295.26567040000003,269.4633024714286,268.79212210000003,8.601790694999998,7.194424209857142,6.38515009642857,5571.266164000001,5256.0412639999995,4825.058991
